TransactionID,CustomerID,TransactionAmount,TransactionDateTime,TransactionType,MerchantCategory,DeviceType,IP_Address,Geolocation,AccountBalance,IsHighRiskCountry,NumberOfFailedLogins,IsNewPayee,TransactionChannel,HistoricalFraudScore,FraudLabel
T100169,C1141,4257.62,2024-08-30 03:47:44,Withdrawal,Healthcare,Desktop,8.174.24.99,"Berlin, Germany",24114.33,False,2,True,Branch,0.74,0
T100170,C1521,1798.79,2024-06-07 04:44:50,Transfer,Groceries,Mobile,169.159.178.61,"Berlin, Germany",30869.26,False,2,True,Branch,0.57,0
T100171,C1505,5094.64,2024-03-04 07:24:28,Purchase,Electronics,Desktop,80.23.43.77,"Berlin, Germany",47133.89,False,3,False,ATM,0.07,0
T100172,C1093,5520.95,2024-02-29 11:15:55,Purchase,Luxury Goods,Mobile,57.85.54.188,"Berlin, Germany",32749.94,True,0,False,ATM,0.88,1
T100173,C1773,4501.01,2024-05-26 12:52:33,Transfer,Electronics,ATM,68.57.240.5,"Paris, France",19907.98,False,5,True,Online,0.43,0
T100174,C1048,3553.72,2024-09-06 16:51:47,Purchase,Luxury Goods,Mobile,178.142.24.9,"Berlin, Germany",34730.2,False,3,True,Branch,0.0,0
T100175,C1881,1858.72,2024-09-24 06:08:20,Purchase,Luxury Goods,Desktop,97.208.159.170,"Amsterdam, Netherlands",9452.21,True,1,True,ATM,0.91,0
T100176,C1112,6046.13,2024-07-10 06:55:20,Purchase,Healthcare,Desktop,137.173.243.209,"Amsterdam, Netherlands",42523.67,True,1,True,Branch,0.63,1
T100177,C1156,5779.81,2024-04-29 02:53:33,Transfer,Electronics,ATM,8.47.149.10,"Warsaw, Poland",40180.13,True,3,True,Branch,0.06,1
T100178,C1642,8468.19,2024-03-15 02:25:35,Withdrawal,Electronics,Desktop,140.237.1.148,"Paris, France",31118.32,False,2,False,Branch,0.53,1
T100179,C1163,2368.26,2024-03-16 01:09:06,Withdrawal,Electronics,Desktop,20.81.40.239,"Berlin, Germany",45626.59,False,1,False,Online,0.79,0
T100180,C1811,5017.79,2024-07-04 14:34:30,Transfer,Luxury Goods,Desktop,161.64.153.229,"Paris, France",11105.73,True,0,True,Online,0.77,1
T100181,C1696,4108.97,2024-09-21 18:42:41,Purchase,Healthcare,ATM,1.1.76.158,"Amsterdam, Netherlands",5426.36,True,5,False,Branch,0.89,1
T100182,C1432,5462.12,2024-08-30 04:23:28,Purchase,Groceries,Desktop,42.193.155.214,"Paris, France",2319.37,True,3,True,Branch,0.19,1
T100183,C1610,3670.33,2024-05-03 09:43:42,Withdrawal,Groceries,Mobile,99.180.216.191,"Amsterdam, Netherlands",17398.86,False,3,False,ATM,0.68,0
T100184,C1065,9782.36,2024-05-18 17:20:48,Transfer,Luxury Goods,Desktop,58.19.223.218,"Berlin, Germany",42293.55,False,5,True,ATM,0.68,0
T100185,C1394,5681.93,2024-05-19 18:16:09,Transfer,Groceries,Mobile,93.137.195.224,"Amsterdam, Netherlands",11727.59,False,5,True,Branch,0.39,1
T100186,C1390,7049.12,2024-04-19 03:12:09,Withdrawal,Healthcare,ATM,6.191.73.63,"Paris, France",44206.52,True,5,True,Online,0.76,1
T100187,C1610,1132.53,2024-02-11 18:23:44,Purchase,Healthcare,ATM,185.93.129.3,"Amsterdam, Netherlands",30149.11,False,5,False,ATM,0.39,0
T100188,C1479,4815.85,2024-10-31 11:10:47,Withdrawal,Groceries,ATM,2.224.223.175,"Paris, France",9256.45,True,5,False,Branch,0.03,1
T100189,C1541,6905.28,2024-08-04 11:54:48,Transfer,Luxury Goods,Desktop,119.229.252.198,"Amsterdam, Netherlands",4596.22,False,3,True,Branch,0.92,1
T100190,C1257,1421.73,2024-11-07 17:24:37,Withdrawal,Healthcare,ATM,85.67.237.75,"Paris, France",38611.96,False,3,True,ATM,0.97,0
T100191,C1994,7313.2,2024-07-17 12:47:37,Purchase,Healthcare,Mobile,65.151.221.102,"Paris, France",31959.09,False,5,True,Online,0.69,0
T100192,C1566,9835.81,2024-06-28 22:08:26,Transfer,Groceries,Desktop,1.206.221.41,"Paris, France",47417.44,True,2,False,ATM,0.55,1
T100193,C1881,9836.7,2024-10-14 07:58:19,Withdrawal,Groceries,Mobile,51.237.81.236,"Warsaw, Poland",15897.44,True,5,False,Branch,0.51,1
T100194,C1965,7788.92,2024-01-09 23:51:32,Withdrawal,Travel,ATM,142.242.38.170,"Amsterdam, Netherlands",40588.71,True,0,True,Online,0.7,0
T100195,C1011,4649.9,2024-01-27 09:16:46,Transfer,Healthcare,Desktop,11.252.33.42,"Berlin, Germany",12753.39,False,0,True,ATM,0.63,0
T100196,C1696,783.27,2024-01-27 23:30:45,Purchase,Luxury Goods,Desktop,213.35.68.108,"Berlin, Germany",4669.41,False,0,False,Branch,0.47,0
T100197,C1738,8899.26,2024-05-25 03:12:23,Transfer,Travel,Desktop,148.152.238.186,"Warsaw, Poland",1145.71,False,5,True,Online,0.12,1
T100198,C1117,885.38,2024-01-17 10:47:58,Purchase,Healthcare,Desktop,43.91.155.212,"Warsaw, Poland",37066.47,True,4,False,Branch,0.05,1
T100199,C1698,4725.04,2024-06-02 11:19:26,Transfer,Luxury Goods,Desktop,103.10.119.69,"Warsaw, Poland",10683.82,True,5,False,ATM,0.33,1
T100200,C1906,7417.12,2024-05-26 02:23:31,Transfer,Electronics,ATM,96.167.55.171,"Paris, France",31966.23,False,5,True,Online,0.33,1
T100201,C1549,9604.15,2024-02-02 21:26:15,Purchase,Groceries,ATM,54.106.57.104,"Warsaw, Poland",30553.28,False,2,True,Online,0.27,0
T100202,C1768,781.74,2024-07-18 17:32:12,Purchase,Travel,Mobile,148.1.178.147,"Warsaw, Poland",39447.43,True,3,False,Branch,0.21,0
T100203,C1273,6337.24,2024-06-01 04:09:53,Transfer,Electronics,ATM,114.191.205.160,"Amsterdam, Netherlands",35187.38,False,5,True,Branch,0.5,1
T100204,C1787,7981.18,2024-03-08 05:07:19,Purchase,Luxury Goods,ATM,86.58.237.72,"Paris, France",20794.63,True,5,False,Online,0.63,1
T100205,C1656,3125.68,2024-09-11 21:26:53,Withdrawal,Luxury Goods,ATM,190.251.235.115,"Amsterdam, Netherlands",27402.96,True,3,False,Branch,0.48,0
T100206,C1348,528.69,2024-05-11 21:00:31,Transfer,Travel,ATM,97.155.227.204,"Paris, France",26561.19,False,3,True,Branch,0.24,0
T100207,C1114,3436.12,2024-07-28 04:06:03,Withdrawal,Luxury Goods,Desktop,90.137.24.211,"Paris, France",25586.26,True,4,False,Online,0.12,1
T100208,C1300,7785.49,2024-10-30 15:31:22,Withdrawal,Healthcare,ATM,125.155.254.176,"Warsaw, Poland",16920.13,False,4,False,Branch,0.31,1
T100209,C1445,4689.22,2024-06-24 18:20:44,Transfer,Healthcare,ATM,147.228.250.75,"Paris, France",35913.66,False,5,True,ATM,0.25,0
T100210,C1161,5127.12,2024-08-31 19:22:35,Purchase,Luxury Goods,Mobile,199.83.118.38,"Warsaw, Poland",18461.42,True,2,True,Branch,0.08,1
T100211,C1464,4692.85,2024-06-08 20:03:40,Transfer,Healthcare,Desktop,4.87.82.199,"Warsaw, Poland",17614.62,True,1,True,ATM,0.35,0
T100212,C1003,7338.41,2024-07-31 03:18:30,Transfer,Groceries,Desktop,16.229.10.253,"Paris, France",25132.76,True,2,False,Branch,0.59,1
T100213,C1976,4210.74,2024-10-06 12:30:07,Transfer,Groceries,Mobile,83.77.249.146,"Warsaw, Poland",47368.92,True,4,False,ATM,0.57,1
T100214,C1739,9605.85,2024-07-14 21:29:42,Transfer,Travel,ATM,26.106.108.103,"Warsaw, Poland",11220.23,True,3,False,Online,0.14,1
T100215,C1896,7982.43,2024-06-29 23:11:31,Withdrawal,Travel,Desktop,184.250.16.143,"Warsaw, Poland",13043.03,False,0,True,ATM,0.12,1
T100216,C1736,2892.8,2024-07-19 03:30:31,Purchase,Luxury Goods,Mobile,3.224.85.205,"Amsterdam, Netherlands",13145.54,False,3,False,Branch,0.83,0
T100217,C1269,354.23,2024-06-29 21:35:12,Withdrawal,Electronics,Desktop,189.144.22.56,"Amsterdam, Netherlands",28091.81,False,0,True,Online,0.7,0
T100218,C1995,9228.72,2024-11-10 03:23:11,Transfer,Luxury Goods,Mobile,18.245.136.116,"Amsterdam, Netherlands",18652.85,True,1,False,Branch,0.8,0
T100219,C1512,7494.5,2024-09-15 23:17:12,Transfer,Luxury Goods,ATM,16.135.25.14,"Paris, France",30646.47,True,2,True,Branch,0.5,0
T100220,C1780,7269.99,2024-04-16 02:24:00,Transfer,Groceries,ATM,74.219.241.181,"Paris, France",28723.01,True,0,False,Branch,0.99,1
T100221,C1182,5637.5,2024-01-09 22:15:34,Withdrawal,Electronics,ATM,95.175.30.14,"Amsterdam, Netherlands",38597.33,True,4,False,ATM,0.97,1
T100222,C1519,615.12,2024-06-15 04:48:56,Transfer,Groceries,Mobile,54.86.91.3,"Amsterdam, Netherlands",35565.82,False,2,False,Branch,0.03,0
T100223,C1934,4732.13,2024-07-12 23:32:13,Purchase,Groceries,Desktop,179.49.230.57,"Warsaw, Poland",12997.06,False,5,True,ATM,0.25,0
T100224,C1108,1691.62,2024-09-30 14:42:27,Purchase,Electronics,ATM,157.213.155.78,"Berlin, Germany",17472.06,True,3,False,ATM,0.14,0
T100225,C1891,517.15,2024-06-09 13:23:42,Purchase,Travel,Desktop,73.221.122.160,"Amsterdam, Netherlands",14622.42,False,3,False,Branch,0.86,0
T100226,C1640,9903.66,2024-06-10 22:14:59,Purchase,Travel,Desktop,195.173.133.88,"Amsterdam, Netherlands",8101.18,False,2,False,Branch,0.89,0
T100227,C1305,8089.15,2024-09-22 02:50:11,Withdrawal,Travel,ATM,203.82.10.204,"Amsterdam, Netherlands",29045.36,True,5,False,Branch,0.02,1
T100228,C1861,6243.55,2024-01-22 05:17:49,Purchase,Electronics,Desktop,136.230.89.55,"Berlin, Germany",49175.52,False,1,True,Online,0.27,0
T100229,C1654,2868.87,2024-08-29 05:36:19,Transfer,Travel,Desktop,167.244.22.227,"Amsterdam, Netherlands",36560.89,False,0,False,Branch,0.82,0
T100230,C1519,826.02,2024-07-24 06:32:58,Transfer,Luxury Goods,Mobile,190.155.58.231,"Paris, France",42407.21,True,5,True,Online,0.87,1
T100231,C1623,5056.46,2024-07-08 15:45:23,Transfer,Electronics,Desktop,74.233.60.164,"Amsterdam, Netherlands",10649.81,False,2,False,ATM,0.52,1
T100232,C1203,8514.6,2024-08-31 01:14:40,Purchase,Travel,Mobile,195.246.14.166,"Paris, France",26509.85,False,3,True,ATM,0.72,0
T100233,C1156,2779.21,2024-02-09 15:55:26,Transfer,Groceries,ATM,106.229.55.100,"Berlin, Germany",39863.13,False,1,True,ATM,0.62,0
T100234,C1382,1326.26,2024-06-09 12:18:07,Transfer,Electronics,ATM,171.174.13.169,"Berlin, Germany",16330.82,True,1,False,Branch,0.05,0
T100235,C1780,2810.44,2024-07-25 23:49:19,Withdrawal,Healthcare,ATM,161.249.53.5,"Berlin, Germany",25756.57,True,5,True,ATM,0.58,1
T100236,C1165,8578.73,2024-05-28 22:05:44,Transfer,Luxury Goods,Desktop,102.197.67.147,"Paris, France",29259.6,False,2,False,Branch,0.89,0
T100237,C1552,143.02,2024-07-30 02:08:08,Transfer,Healthcare,Desktop,91.252.16.3,"Amsterdam, Netherlands",24737.31,True,3,False,ATM,0.88,0
T100238,C1976,1116.38,2024-08-26 03:11:16,Transfer,Healthcare,Desktop,138.30.201.64,"Amsterdam, Netherlands",33594.66,False,0,True,Online,0.95,0
T100239,C1797,1746.96,2024-06-14 01:56:04,Transfer,Groceries,Desktop,110.28.74.68,"Paris, France",16390.14,True,4,True,Online,0.83,1
T100240,C1944,5918.11,2024-02-03 09:19:35,Withdrawal,Healthcare,ATM,184.70.79.22,"Amsterdam, Netherlands",40339.96,False,0,True,Branch,0.33,0
T100241,C1543,1512.2,2024-01-15 15:29:12,Transfer,Travel,Mobile,205.53.122.0,"Berlin, Germany",44491.5,True,1,True,Branch,0.48,0
T100242,C1940,4467.09,2024-09-14 15:44:24,Withdrawal,Travel,ATM,160.29.217.10,"Berlin, Germany",22656.2,False,5,False,ATM,0.8,0
T100243,C1000,8078.6,2024-08-18 04:59:07,Transfer,Travel,Desktop,169.131.148.118,"Amsterdam, Netherlands",43092.49,True,4,True,ATM,0.2,1
T100244,C1613,2613.26,2024-02-09 04:18:54,Purchase,Electronics,Mobile,150.204.178.241,"Berlin, Germany",43700.13,False,4,True,Online,0.27,0
T100245,C1331,7008.05,2024-10-06 08:01:12,Withdrawal,Travel,Mobile,184.83.70.61,"Berlin, Germany",45370.09,False,0,True,Branch,0.65,1
T100246,C1500,4849.7,2024-04-25 03:27:19,Transfer,Travel,Mobile,14.52.6.237,"Amsterdam, Netherlands",24060.43,False,5,False,Online,0.37,0
T100247,C1019,7993.92,2024-10-16 09:36:05,Withdrawal,Healthcare,Desktop,136.116.191.13,"Berlin, Germany",9065.61,False,2,False,Branch,0.5,0
T100248,C1114,8620.28,2024-11-01 15:00:27,Transfer,Healthcare,Desktop,21.165.86.254,"Warsaw, Poland",15871.83,False,5,False,Branch,0.25,1
T100249,C1951,3429.14,2024-07-17 23:45:27,Transfer,Groceries,Desktop,68.252.176.58,"Warsaw, Poland",2836.35,False,1,True,ATM,0.75,0
T100250,C1371,844.93,2024-01-21 13:28:21,Transfer,Electronics,Mobile,173.138.35.121,"Paris, France",25579.17,False,3,True,Branch,0.48,0
T100251,C1899,1451.56,2024-08-28 09:31:27,Transfer,Electronics,ATM,7.235.180.232,"Warsaw, Poland",16677.53,True,0,True,Branch,0.78,0
T100252,C1851,9339.48,2024-05-14 19:06:04,Transfer,Travel,ATM,206.110.173.0,"Berlin, Germany",285.22,True,0,False,ATM,0.46,0
T100253,C1826,1542.35,2024-11-06 06:47:05,Purchase,Electronics,Desktop,83.125.157.83,"Berlin, Germany",42926.62,False,2,False,Online,0.7,0
T100254,C1314,4959.99,2024-08-20 21:57:40,Transfer,Travel,Mobile,12.48.135.31,"Amsterdam, Netherlands",48170.77,True,5,True,Online,0.3,1
T100255,C1245,9935.86,2024-02-09 22:02:15,Purchase,Luxury Goods,Desktop,217.140.107.17,"Paris, France",26121.92,True,2,True,Online,0.72,1
T100256,C1059,7703.91,2024-02-09 07:01:36,Withdrawal,Electronics,Desktop,79.169.197.152,"Berlin, Germany",38886.43,False,5,False,Online,0.43,0
T100257,C1246,2380.24,2024-09-27 12:33:42,Withdrawal,Electronics,ATM,185.193.151.207,"Amsterdam, Netherlands",44308.96,False,4,False,ATM,0.23,0
T100258,C1899,4402.41,2024-10-10 02:47:11,Withdrawal,Groceries,ATM,61.146.210.88,"Berlin, Germany",13076.96,False,1,True,ATM,0.55,0
T100259,C1580,6376.11,2024-06-16 21:08:03,Transfer,Groceries,Desktop,114.45.88.127,"Paris, France",5415.39,False,3,True,Branch,0.33,1
T100260,C1969,2109.36,2024-08-27 11:33:22,Transfer,Travel,ATM,206.90.107.206,"Paris, France",42305.78,False,0,False,Branch,0.15,0
T100261,C1080,7343.88,2024-09-07 22:56:51,Transfer,Electronics,Desktop,23.77.247.248,"Warsaw, Poland",44761.37,False,4,False,Branch,0.01,0
T100262,C1087,3451.41,2024-03-30 20:14:25,Withdrawal,Groceries,ATM,221.206.51.148,"Paris, France",45149.64,False,3,True,Branch,0.82,0
T100263,C1749,6422.97,2024-01-14 16:30:46,Purchase,Luxury Goods,Mobile,88.177.224.146,"Berlin, Germany",33966.31,False,5,True,Online,0.32,0
T100264,C1497,7555.08,2024-02-20 00:00:12,Transfer,Healthcare,Mobile,205.66.163.32,"Warsaw, Poland",42817.01,True,0,False,Branch,0.59,1
T100265,C1835,1160.83,2024-01-15 17:58:17,Transfer,Luxury Goods,ATM,24.223.229.200,"Paris, France",40173.01,False,0,True,Branch,0.4,0
T100266,C1070,1676.84,2024-08-02 23:36:36,Withdrawal,Electronics,Desktop,129.38.169.1,"Warsaw, Poland",20636.41,False,5,False,Branch,0.95,0
T100267,C1778,3988.05,2024-02-20 03:22:15,Purchase,Travel,Mobile,222.159.245.150,"Paris, France",3551.39,False,3,False,ATM,0.16,0
T100268,C1545,3014.37,2024-10-02 23:41:01,Withdrawal,Luxury Goods,ATM,66.70.84.174,"Warsaw, Poland",35694.51,True,2,True,Branch,0.65,0
T100269,C1784,7461.76,2024-05-03 23:05:26,Purchase,Healthcare,Desktop,219.191.65.108,"Paris, France",28134.23,False,0,True,ATM,0.16,1
T100270,C1128,7524.53,2024-07-21 01:33:53,Purchase,Healthcare,Desktop,26.108.95.232,"Amsterdam, Netherlands",29670.62,True,3,True,Branch,0.79,0
T100271,C1131,5325.68,2024-03-15 14:50:59,Transfer,Electronics,Mobile,179.36.149.219,"Berlin, Germany",23208.03,True,5,True,Branch,0.34,1
T100272,C1675,3798.63,2024-07-11 23:05:23,Withdrawal,Electronics,Mobile,71.57.59.135,"Amsterdam, Netherlands",8553.92,True,4,True,Branch,0.43,1
T100273,C1486,7056.37,2024-02-22 07:53:31,Withdrawal,Healthcare,Desktop,179.251.165.116,"Warsaw, Poland",21955.22,False,3,True,ATM,0.19,0
T100274,C1969,4746.42,2024-10-12 12:42:23,Withdrawal,Luxury Goods,Desktop,186.100.104.93,"Amsterdam, Netherlands",5275.06,True,2,False,Online,0.46,0
T100275,C1562,1452.35,2024-01-10 00:40:56,Withdrawal,Luxury Goods,Mobile,117.79.64.147,"Amsterdam, Netherlands",43850.37,True,1,False,ATM,0.07,0
T100276,C1169,8702.91,2024-11-04 11:34:33,Purchase,Healthcare,ATM,81.169.253.1,"Berlin, Germany",36192.85,True,1,False,ATM,0.31,0
T100277,C1271,119.62,2024-01-03 01:53:55,Transfer,Luxury Goods,ATM,179.89.95.100,"Warsaw, Poland",36409.36,True,0,False,Branch,0.01,0
T100278,C1540,9272.3,2024-09-26 10:56:15,Transfer,Healthcare,Desktop,118.30.242.78,"Paris, France",31134.5,True,3,True,Branch,0.11,1
T100279,C1893,4488.76,2024-01-18 06:13:31,Purchase,Electronics,Desktop,66.14.154.250,"Paris, France",39599.37,False,4,True,Branch,0.19,0
T100280,C1621,6785.26,2024-02-21 02:11:50,Purchase,Groceries,Mobile,220.36.181.109,"Amsterdam, Netherlands",43423.05,True,0,True,Branch,0.78,1
T100281,C1433,9617.67,2024-08-09 08:23:11,Transfer,Groceries,Mobile,48.111.120.75,"Amsterdam, Netherlands",32031.49,True,3,True,ATM,0.0,0
T100282,C1987,6829.08,2024-11-11 03:50:01,Withdrawal,Travel,Desktop,34.131.105.63,"Berlin, Germany",9526.66,True,3,True,Branch,0.29,0
T100283,C1216,411.14,2024-02-08 15:35:10,Withdrawal,Travel,ATM,168.176.167.252,"Amsterdam, Netherlands",3686.95,True,3,True,Online,0.3,0
T100284,C1951,9177.2,2024-08-27 15:44:02,Withdrawal,Travel,ATM,53.14.41.236,"Amsterdam, Netherlands",38318.68,True,3,False,Online,0.53,1
T100285,C1552,6374.6,2024-10-09 01:35:34,Purchase,Luxury Goods,Mobile,29.197.229.50,"Warsaw, Poland",42362.93,True,2,True,ATM,0.17,1
T100286,C1773,9561.88,2024-01-31 12:13:28,Transfer,Healthcare,Desktop,112.39.69.226,"Paris, France",17543.22,True,4,True,ATM,0.36,1
T100287,C1747,4318.43,2024-05-19 04:40:30,Purchase,Travel,Desktop,162.170.48.105,"Warsaw, Poland",2779.4,True,0,True,ATM,0.86,0
T100288,C1706,9180.5,2024-06-23 10:10:11,Transfer,Travel,ATM,220.163.4.160,"Warsaw, Poland",10195.49,False,4,False,ATM,0.52,0
T100289,C1205,8583.7,2024-06-27 19:07:37,Transfer,Luxury Goods,ATM,110.167.30.71,"Amsterdam, Netherlands",9056.61,False,4,True,Online,0.4,0
T100290,C1730,3350.34,2024-04-15 02:25:54,Transfer,Luxury Goods,ATM,136.41.69.154,"Paris, France",28135.7,False,1,False,ATM,0.83,0
T100291,C1319,2671.61,2024-06-19 17:30:01,Withdrawal,Healthcare,ATM,43.136.31.65,"Amsterdam, Netherlands",12284.26,False,0,True,ATM,0.86,0
T100292,C1408,983.67,2024-02-17 21:07:10,Withdrawal,Travel,Desktop,88.213.55.251,"Berlin, Germany",3815.32,True,5,True,ATM,0.16,1
T100293,C1687,6543.78,2024-04-17 04:43:10,Transfer,Electronics,Desktop,207.240.107.205,"Amsterdam, Netherlands",34200.22,True,5,True,Online,0.2,1
T100294,C1665,3912.15,2024-03-12 03:28:55,Transfer,Groceries,ATM,24.57.34.240,"Amsterdam, Netherlands",1006.62,False,0,False,Branch,0.57,0
T100295,C1382,7731.74,2024-04-17 20:18:12,Withdrawal,Luxury Goods,Mobile,88.208.110.252,"Paris, France",14425.54,True,3,True,Branch,0.4,0
T100296,C1448,7491.16,2024-05-23 01:14:06,Withdrawal,Luxury Goods,Mobile,221.14.250.203,"Berlin, Germany",40349.91,False,1,True,Online,0.32,0
T100297,C1921,7343.4,2024-02-16 11:54:12,Transfer,Travel,Desktop,137.233.198.131,"Amsterdam, Netherlands",13679.67,True,5,False,ATM,0.87,1
T100298,C1529,5887.65,2024-06-23 09:33:32,Purchase,Electronics,Desktop,194.233.106.206,"Paris, France",48256.85,True,5,True,Branch,0.63,1
T100299,C1462,1950.06,2024-10-03 07:19:51,Transfer,Electronics,Desktop,52.88.253.246,"Amsterdam, Netherlands",31088.91,False,3,False,ATM,0.17,0
T100300,C1123,3374.73,2024-02-08 06:08:23,Transfer,Luxury Goods,Mobile,187.234.16.66,"Paris, France",24119.24,True,4,False,Online,0.09,1
T100301,C1253,6903.09,2024-03-18 14:34:58,Withdrawal,Groceries,Desktop,103.248.88.91,"Paris, France",35502.2,True,2,False,Online,0.8,0
T100302,C1230,1799.99,2024-05-16 13:40:37,Transfer,Groceries,ATM,195.192.57.1,"Paris, France",41563.4,True,1,True,ATM,0.17,0
T100303,C1065,5476.58,2024-01-10 03:25:35,Withdrawal,Healthcare,Desktop,135.246.166.140,"Amsterdam, Netherlands",32825.24,False,3,False,Online,0.9,0
T100304,C1346,6728.35,2024-02-23 13:20:23,Transfer,Travel,ATM,220.45.7.148,"Warsaw, Poland",3549.05,False,1,True,Branch,0.31,0
T100305,C1021,8317.06,2024-06-24 01:21:23,Purchase,Luxury Goods,Desktop,22.176.196.124,"Berlin, Germany",2867.14,True,1,False,Branch,0.13,0
T100306,C1602,120.6,2024-02-20 10:08:45,Purchase,Groceries,Mobile,29.195.59.157,"Warsaw, Poland",21368.44,False,3,False,Branch,0.22,0
T100307,C1567,977.89,2024-01-07 22:48:39,Withdrawal,Luxury Goods,Mobile,107.105.43.157,"Paris, France",16405.38,False,0,True,ATM,0.48,0
T100308,C1235,1039.97,2024-06-23 16:32:08,Transfer,Healthcare,Mobile,74.93.128.101,"Paris, France",47648.06,True,4,False,ATM,0.02,1
T100309,C1602,4459.98,2024-06-12 10:28:40,Transfer,Groceries,Desktop,223.154.129.62,"Paris, France",19380.25,False,4,True,ATM,0.44,0
T100310,C1225,2194.94,2024-07-02 15:59:20,Purchase,Electronics,Desktop,183.7.71.170,"Amsterdam, Netherlands",39032.59,True,0,True,ATM,0.81,0
T100311,C1007,2833.69,2024-09-27 05:42:47,Withdrawal,Travel,Mobile,115.234.147.25,"Warsaw, Poland",11106.72,False,1,False,ATM,0.03,0
T100312,C1072,1931.6,2024-04-21 10:28:30,Transfer,Healthcare,Mobile,65.246.81.250,"Amsterdam, Netherlands",35458.0,True,2,True,ATM,0.06,0
T100313,C1724,237.98,2024-01-03 14:35:49,Purchase,Luxury Goods,Mobile,102.28.209.68,"Berlin, Germany",38601.01,False,2,False,Branch,0.18,0
T100314,C1646,920.32,2024-08-10 14:12:28,Transfer,Travel,ATM,98.94.165.4,"Paris, France",36154.71,False,4,False,Online,0.63,0
T100315,C1060,9385.12,2024-03-05 04:43:30,Transfer,Luxury Goods,Mobile,219.51.37.217,"Berlin, Germany",44622.95,False,5,True,Branch,0.88,0
T100316,C1234,6566.4,2024-03-16 00:38:00,Withdrawal,Groceries,Desktop,8.230.249.147,"Paris, France",13308.42,True,3,False,Branch,0.46,1
T100317,C1069,8354.76,2024-09-20 02:33:44,Transfer,Healthcare,Mobile,57.229.124.24,"Amsterdam, Netherlands",3542.29,False,2,True,Branch,0.71,0
T100318,C1927,9504.94,2024-03-06 18:32:34,Transfer,Groceries,Desktop,79.61.24.220,"Paris, France",4569.67,True,3,False,ATM,0.1,1
T100319,C1032,6381.19,2024-05-20 20:16:50,Purchase,Luxury Goods,Mobile,120.152.180.15,"Amsterdam, Netherlands",3880.65,True,1,True,Online,0.39,0
T100320,C1880,7081.04,2024-02-05 21:22:23,Withdrawal,Groceries,Mobile,97.245.34.138,"Amsterdam, Netherlands",9479.91,True,3,True,Branch,0.73,1
T100321,C1338,1200.65,2024-04-24 16:00:59,Transfer,Electronics,Desktop,12.6.236.217,"Amsterdam, Netherlands",1693.14,False,1,True,Online,0.79,0
T100322,C1072,8564.55,2024-06-07 05:03:04,Purchase,Healthcare,Mobile,149.27.131.48,"Paris, France",12421.27,False,4,False,Branch,0.88,0
T100323,C1526,1299.94,2024-07-06 14:32:48,Transfer,Luxury Goods,Desktop,120.43.237.165,"Berlin, Germany",35345.13,False,3,False,ATM,0.09,0
T100324,C1243,6564.29,2024-02-06 22:00:09,Transfer,Healthcare,ATM,83.98.0.246,"Amsterdam, Netherlands",1397.87,True,4,False,Branch,0.5,1
T100325,C1285,8999.07,2024-07-22 07:08:28,Purchase,Groceries,Desktop,18.131.227.69,"Berlin, Germany",22995.25,False,0,True,Branch,0.94,1
T100326,C1685,5661.12,2024-03-05 04:35:35,Withdrawal,Electronics,Mobile,172.147.228.49,"Warsaw, Poland",26451.35,True,5,True,Branch,0.09,1
T100327,C1497,9671.69,2024-07-26 10:54:50,Purchase,Groceries,Mobile,151.230.229.255,"Berlin, Germany",20605.41,True,5,False,Online,0.77,1
